utc_offset_seconds,generationtime_ms,latitude,longitude,elevation,hourly.relativehumidity_2m,hourly.time,hourly.temperature_2m,hourly.snow_height,hourly.freezinglevel_height,hourly.dewpoint_2m,hourly.pressure_msl,hourly.precipitation,hourly.apparent_temperature,hourly.weathercode,hourly_units.relativehumidity_2m,hourly_units.time,hourly_units.dewpoint_2m,hourly_units.snow_height,hourly_units.freezinglevel_height,hourly_units.temperature_2m,hourly_units.pressure_msl,hourly_units.precipitation,hourly_units.weathercode,hourly_units.apparent_temperature
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-06T15:00,12.7,0,2976,8.6,1025.1,0,10.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-06T16:00,12.6,0,2944,8.6,1024.6,0,10.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-06T17:00,12.2,0,2900,8.4,1024.1,0,9.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,78,2021-11-06T18:00,11.7,0,2836,8.1,1024.1,0,9.2,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,79,2021-11-06T19:00,11.2,0,2776,7.8,1024.1,0,8.5,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-06T20:00,11.1,0,2768,7.9,1024.1,0,8.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-06T21:00,11.1,0,2780,8.2,1023.6,0,8.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,84,2021-11-06T22:00,11.1,0,2820,8.6,1023.6,0,8.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-06T23:00,11.2,0,2878,8.7,1023.6,0,8.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-07T00:00,11.3,0,2954,8.9,1023.1,0,8.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-07T01:00,11.5,0,3046,9.2,1023.1,0,9.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,87,2021-11-07T02:00,11.7,0,3092,9.6,1023.1,0,9.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-07T03:00,11.9,0,3132,10,1022.6,0,9.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,90,2021-11-07T04:00,12,0,3156,10.5,1022.6,0,10.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-07T05:00,12,0,3138,10.7,1022.6,0.01,10.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,93,2021-11-07T06:00,11.9,0,3100,10.9,1023.1,0.01,10.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-07T07:00,11.9,0,3060,11.1,1023.1,0.01,11.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-07T08:00,8.7,0,2874,5.4,1026.6,0,7.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-07T09:00,8.3,0,2926,5.4,1027.1,0,6.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-07T10:00,8.4,0,2974,5.3,1027.1,0,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-07T11:00,9.2,0,3014,5,1027.6,0,7.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,68,2021-11-07T12:00,10.4,0,3044,4.5,1027.6,0,8.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,60,2021-11-07T13:00,11.8,0,3050,4.2,1027.6,0,9.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,57,2021-11-07T14:00,12.5,0,3006,4.3,1027.1,0,10.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,56,2021-11-07T15:00,13.1,0,2932,4.7,1026.6,0,11,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,58,2021-11-07T16:00,13.4,0,2870,5.4,1026.1,0,11.4,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,62,2021-11-07T17:00,13,0,2894,5.9,1026.1,0,11.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,68,2021-11-07T18:00,12.1,0,2950,6.4,1025.6,0,10.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-07T19:00,11.3,0,2994,7.4,1025.6,0,9.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-07T20:00,11.5,0,2960,8.6,1025.1,0.11,10.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-07T21:00,11.9,0,2894,10,1024.6,0.11,10.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-07T22:00,12.5,0,2838,11.5,1024.1,0.11,11.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-07T23:00,12.8,0,2858,12.1,1023.6,0.04,12,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-08T00:00,13.1,0,2906,12.3,1023.6,0.04,12.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-08T01:00,13.3,0,2964,12.3,1023.6,0.04,12.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,93,2021-11-08T02:00,13.2,0,2986,12.1,1023,0,12.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-08T03:00,12.9,0,3002,11.6,1022.5,0,11.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-08T04:00,12.6,0,3020,11.1,1022,0,11.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,90,2021-11-08T05:00,12.6,0,3038,11.1,1021.5,0,11.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-08T06:00,12.6,0,3056,11.1,1021,0,11.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-08T07:00,12.7,0,3070,11.2,1020.5,0,11.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-08T08:00,12.7,0,3066,11.2,1020,0.01,11.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-08T09:00,12.8,0,3056,11.3,1020,0.01,11.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,89,2021-11-08T10:00,13.1,0,3040,11.3,1019.5,0.01,11.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-08T11:00,13.5,0,3032,11.1,1019.5,0,11.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-08T12:00,14,0,3022,10.7,1019,0,11.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-08T13:00,14.5,0,3004,10.4,1018,0,11.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-08T14:00,14.5,0,2982,10.4,1017.5,0,11.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,78,2021-11-08T15:00,14.4,0,2956,10.6,1016.5,0,11.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-08T16:00,14.1,0,2918,10.8,1016,0,11.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-08T17:00,13.9,0,2876,10.7,1015.5,0,11.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-08T18:00,13.7,0,2828,10.5,1015.5,0,11.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-08T19:00,13.4,0,2800,10.3,1015,0,10.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-08T20:00,13.4,0,2838,10.3,1014.5,0.17,10.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-08T21:00,13.5,0,2908,10.5,1014,0.17,11,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-08T22:00,13.6,0,2960,10.6,1013.5,0.17,11.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-08T23:00,13.6,0,2920,10.7,1013,0,11.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-02T00:00,8.2,0,1503,7,1001.3,0,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-02T01:00,8.4,0,1391,6.9,1001.8,0,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-02T02:00,8.4,0,1428,6.6,1001.3,0,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-02T03:00,8.2,0,1368,6.6,1000.8,0.07,6.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-02T04:00,8.2,0,1336,7,999.8,0.02,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-02T05:00,8.1,0,1336,6.7,999.8,0,6.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-02T06:00,7.7,0,1387,6,1000.3,0,5.8,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-02T07:00,9.1,0,1318,6.1,1001.8,0,6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,75,2021-11-02T08:00,10,0,1441,5.8,1002.3,0,7.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,67,2021-11-02T09:00,11.1,0,1455,5.3,1002.3,0,8.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-02T10:00,9.1,0,1318,6.1,1001.8,0,6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,75,2021-11-02T11:00,10,0,1441,5.8,1002.3,0,7.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,67,2021-11-02T12:00,11.1,0,1455,5.3,1002.3,0,8.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,65,2021-11-02T13:00,11.6,0,1336,5.2,1002.3,0,8.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,57,2021-11-02T14:00,12.4,0,1382,4.3,1001.3,0,9.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,56,2021-11-02T15:00,12.5,0,1399,4.1,1001.3,0,9.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,61,2021-11-02T16:00,11.8,0,1407,4.6,1001.8,0.03,8.9,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,66,2021-11-02T17:00,11.4,0,1422,5.3,1001.3,0,9.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,67,2021-11-02T18:00,10.9,0,1428,5,1000.8,0,9.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-02T19:00,9.6,0,1450,5.2,1000.8,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,80,2021-11-02T20:00,8.6,0,1457,5.3,1000.8,0,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,81,2021-11-02T21:00,8.2,0,1443,5.2,1000.3,0.01,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,80,2021-11-02T22:00,8.3,0,1444,5.2,1000.3,0,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-02T23:00,8.2,0,1431,5.3,999.8,0.01,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-03T00:00,8,0,1389,5.8,999.8,0.22,6.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-03T01:00,8,0,1389,6.1,999.3,0.4,6.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-03T02:00,8,0,1389,6.2,999.3,0.37,6.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-03T03:00,7.8,0,1357,6.5,999.8,0.55,6.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-03T04:00,7.7,0,1342,6.5,999.3,1.02,6.1,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-03T05:00,7.6,0,1267,6,999.8,0.81,5.7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-03T06:00,7.5,0,1280,5.8,999.8,1,5.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-03T07:00,7.4,0,1242,5.6,1000.3,0.29,5.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-03T08:00,7.2,0,1278,5.6,1000.8,0.18,5.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-03T09:00,7.3,0,1297,5.5,1001.8,0.01,5.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-03T10:00,7.7,0,1294,5.5,1002.3,0,5.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,81,2021-11-03T11:00,8.7,0,1287,5.5,1002.3,0,6.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,75,2021-11-03T12:00,9.6,0,1282,5.5,1002.8,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-03T13:00,10.1,0,1292,5.6,1002.8,0,7.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,69,2021-11-03T14:00,10.7,0,1295,5.3,1002.3,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,69,2021-11-03T15:00,11,0,1310,5.6,1002.3,0,8.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,71,2021-11-03T16:00,10.6,0,1344,5.5,1002.8,0,7.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,73,2021-11-03T17:00,9.9,0,1282,5.3,1003.3,0,7.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,77,2021-11-03T18:00,9,0,1261,5.2,1003.8,0,6.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,79,2021-11-03T19:00,8.1,0,1288,4.8,1004.8,0,6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,84,2021-11-03T20:00,7.3,0,1290,4.7,1005.3,0,5.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-03T21:00,6.9,0,1275,4.7,1005.3,0,4.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-03T22:00,6.3,0,1289,4.8,1005.8,0,4.3,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-03T23:00,6,0,1323,4.9,1005.8,0,4.2,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-04T00:00,5.6,0,1296,4.7,1005.8,0,3.7,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-04T01:00,5.5,0,1250,4.5,1006.3,0,3.5,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-04T02:00,5.3,0,1236,4.2,1006.8,0,3.3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-04T03:00,4.9,0,1263,3.9,1007.3,0,2.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-04T04:00,4.8,0,1281,3.8,1007.3,0.03,2.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-04T05:00,4.6,0,1262,3.7,1007.8,0,2.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-04T06:00,4.6,0,1278,3.7,1008.3,0,2.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,95,2021-11-04T07:00,4.6,0,1238,3.8,1008.3,0,2.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-04T08:00,4.7,0,1307,3.8,1009.3,0,2.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-04T09:00,5.4,0,1285,4.2,1010.3,0,3.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-04T10:00,6.9,0,1296,4.7,1011.3,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-04T11:00,8.8,0,1265,6.3,1011.3,0,7.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,76,2021-11-04T12:00,9.9,0,1320,5.9,1011.8,0,7.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-04T13:00,10.7,0,1404,6.2,1011.8,0,8.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,69,2021-11-04T14:00,11.1,0,1377,5.8,1011.8,0.05,8.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,77,2021-11-04T15:00,10.7,0,1392,6.7,1012.8,0.68,8.3,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,79,2021-11-04T16:00,10.4,0,1422,7,1013.3,0.46,8.3,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-04T17:00,9.9,0,1402,7.5,1014.4,0.45,8.2,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-04T18:00,9.3,0,1393,7.5,1014.9,0.23,7.6,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-04T19:00,9,0,1396,7,1015.9,0.04,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-04T20:00,8.8,0,1410,6.8,1016.9,0,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-04T21:00,8.6,0,1407,6.7,1017.4,0.04,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-04T22:00,8.6,0,1357,6.7,1018.4,0.05,6.4,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-04T23:00,8.4,0,1430,6.7,1018.9,0.07,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-05T00:00,8.4,0,1414,6.6,1019.4,0.05,6.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-05T01:00,8.4,0,1488,6.5,1020.4,0.05,6.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-05T02:00,8.3,0,1477,6.3,1020.9,0,5.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-05T03:00,8.1,0,1488,6.2,1021.4,0,5.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-05T04:00,7.9,0,1487,6.2,1021.9,0,5.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-05T05:00,7.9,0,1507,6.3,1022.4,0.01,5.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-05T06:00,7.9,0,1519,6.2,1022.9,0.02,5.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-05T07:00,7.7,0,1504,6.2,1023.9,0,5.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-05T08:00,7.7,0,1471,6.1,1024.9,0,5.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-05T09:00,7.9,0,1350,6.1,1025.4,0.03,5.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
